source,gen,id,question,ground_truth,hop_type,pipeline,is_coverage_error,predictions,score,faithfulness,sbert_cosine
"Albuquerque is in New Mexico, United States. Americans live in the U.S. and Asian Americans are an ethnic group there.",The demonym for the United States is American.,lettria_026,What is the demonym for the United States?,Americans,single_hop,rag_parent_child,False,"{'HALL': 0.9990624785423279, 'NOHALL': 0.0009375803638249636}",0.9990624785423279,0.0009375214576721191,0.5596120953559875
"Albuquerque is in New Mexico, United States. Americans live in the U.S. and Asian Americans are an ethnic group there.",Albuquerque is a part of the United States.,lettria_026,Which country is Albuquerque a part of?,United States,multi_hop,rag_parent_child,False,"{'HALL': 0.9911808371543884, 'NOHALL': 0.008819174952805042}",0.9911808371543884,0.008819162845611572,0.31580501794815063
Atlanta is located in the United States (capital: Washington D.C.) and African Americans are an ethnic group in the country.,"The capital of the United States is Washington, D.C.",lettria_027,What is the capital of the United States?,Washington D.C.,single_hop,rag_parent_child,False,"{'HALL': 0.9994045495986938, 'NOHALL': 0.0005954234511591494}",0.9994045495986938,0.0005954504013061523,0.7663522958755493
Atlanta is located in the United States (capital: Washington D.C.) and African Americans are an ethnic group in the country.,The ethnic group associated with the country that Atlanta is part of (the United States) is African Americans.,lettria_027,Which ethnic group is associated with the country that Atlanta is part of?,African Americans,multi_hop,rag_parent_child,False,"{'HALL': 0.14680081605911255, 'NOHALL': 0.8531991243362427}",0.14680081605911255,0.8531991839408875,0.653786838054657
Albert Jennings Fountain was born in the United States and died in the New Mexico Territory. An ethnic group in the U.S.A. are African Americans.,"Albert Jennings Fountain died in Dona Ana County, New Mexico.",lettria_028,Where did Albert Jennings Fountain die?,New Mexico Territory,single_hop,rag_parent_child,False,"{'HALL': 0.9999462366104126, 'NOHALL': 5.371655061026104e-05}",0.9999462366104126,5.3763389587402344e-05,0.2007063925266266
Albert Jennings Fountain was born in the United States and died in the New Mexico Territory. An ethnic group in the U.S.A. are African Americans.,"The person who died in the New Mexico Territory was born in Staten Island, New York City.",lettria_028,Where was the person born who died in New Mexico Territory?,United States,multi_hop,rag_parent_child,False,"{'HALL': 0.9997794032096863, 'NOHALL': 0.00022056029411032796}",0.9997794032096863,0.0002205967903137207,0.09588563442230225
"The runway length of Alpena County Regional Airport is 1,533 and it is located at Maple Ridge Township, Alpena County, Michigan, United States.",The runway length of Alpena County Regional Airport is 2744 metres.,lettria_029,What is the runway length of Alpena County Regional Airport?,"1,533",single_hop,rag_parent_child,False,"{'HALL': 0.0234057679772377, 'NOHALL': 0.9765941500663757}",0.0234057679772377,0.9765942320227623,0.057691458612680435
"The runway length of Alpena County Regional Airport is 1,533 and it is located at Maple Ridge Township, Alpena County, Michigan, United States.",Maple Ridge Township is part of Michigan.,lettria_029,Which state is Maple Ridge Township a part of?,Michigan,multi_hop,rag_parent_child,False,"{'HALL': 0.9998192191123962, 'NOHALL': 0.0001808443630579859}",0.9998192191123962,0.00018078088760375977,0.3977278172969818
"Chinabank is a bank with 5594 employees that was founded on Aug. 16, 1920.","Chinabank was founded on August 16, 1920.",lettria_030,When was Chinabank founded?,1920-08-16,single_hop,rag_parent_child,False,"{'HALL': 0.005845970939844847, 'NOHALL': 0.9941540360450745}",0.005845970939844847,0.9941540290601552,0.4442305564880371
"Chinabank is a bank with 5594 employees that was founded on Aug. 16, 1920.","The bank founded on 1920-08-16, which is Chinabank, has 5594 employees.",lettria_030,How many employees does the bank founded on 1920-08-16 have?,5594,multi_hop,rag_parent_child,False,"{'HALL': 0.8952805995941162, 'NOHALL': 0.10471940040588379}",0.8952805995941162,0.10471940040588379,0.2363848239183426
Akeem Ayers former team is the Los Angeles Rams who are based at the Los Angeles Memorial Coliseum in LA.,The Los Angeles Rams are located at the Los Angeles Memorial Coliseum in Los Angeles.,lettria_031,Where is the Los Angeles Rams located?,LA,single_hop,rag_parent_child,False,"{'HALL': 0.0007129342993721366, 'NOHALL': 0.9992870688438416}",0.0007129342993721366,0.9992870657006279,0.32949429750442505
"The Velvet Underground had created the album Bootleg Series Volume 1: The Quine Tapes, which was produced by The Velvet Underground and recorded in the United States.",The artist of Bootleg Series Volume 1: The Quine Tapes is The Velvet Underground.,lettria_032,Who is the artist of Bootleg Series Volume 1: The Quine Tapes?,The Velvet Underground,single_hop,rag_parent_child,False,"{'HALL': 0.0665765106678009, 'NOHALL': 0.9334235191345215}",0.0665765106678009,0.9334234893321991,0.6360573768615723
"The Velvet Underground had created the album Bootleg Series Volume 1: The Quine Tapes, which was produced by The Velvet Underground and recorded in the United States.",The album was recorded in the United States.,lettria_032,In which country was the album produced by The Velvet Underground recorded?,United States,multi_hop,rag_parent_child,False,"{'HALL': 0.34375402331352234, 'NOHALL': 0.6562460064888}",0.34375402331352234,0.6562459766864777,0.39783692359924316
"Year of No Light self-produced their sludge-metal album Nord, and released it on September 6th, 2006. The band's next album was Live at Roadburn 2008.",The genre of Nord is post metal.,lettria_033,What is the genre of Nord?,sludge-metal,single_hop,rag_parent_child,False,"{'HALL': 0.997610330581665, 'NOHALL': 0.00238969549536705}",0.997610330581665,0.002389669418334961,0.2760012149810791
"Year of No Light self-produced their sludge-metal album Nord, and released it on September 6th, 2006. The band's next album was Live at Roadburn 2008.",The album that follows the album released on 2006-09-06 (Nord) is Live at Roadburn 2008.,lettria_033,Which album follows the album released on 2006-09-06?,Live at Roadburn 2008,multi_hop,rag_parent_child,False,"{'HALL': 0.9999780654907227, 'NOHALL': 2.1899561033933423e-05}",0.9999780654907227,2.193450927734375e-05,0.7252974510192871
"Brandon Carter who was born in England, graduated from the University of Cambridge and developed General Relativity as his profession. His doctoral advisor was Dennis William Sciama.",The professional field of Brandon Carter is general relativity.,lettria_034,What is the professional field of Brandon Carter?,General Relativity,single_hop,rag_parent_child,False,"{'HALL': 0.9991366267204285, 'NOHALL': 0.0008634506957605481}",0.9991366267204285,0.0008633732795715332,0.643534779548645
"Brandon Carter who was born in England, graduated from the University of Cambridge and developed General Relativity as his profession. His doctoral advisor was Dennis William Sciama.","The doctoral advisor of Brandon Carter, whose professional field is General Relativity, is Dennis William Sciama.",lettria_034,Who is the doctoral advisor of the person whose professional field is General Relativity?,Dennis William Sciama,multi_hop,rag_parent_child,False,"{'HALL': 0.9904391765594482, 'NOHALL': 0.009560853242874146}",0.9904391765594482,0.009560823440551758,0.6077592372894287
"The AIDS journal is published by Lippincott, Williams & Wilkins. It is is published in the UK, which capital is London.","The AIDS journal is published in the United Kingdom, in the city of London.",lettria_035,Where is the AIDS journal published?,UK,single_hop,rag_parent_child,False,"{'HALL': 0.0015123190823942423, 'NOHALL': 0.9984877109527588}",0.0015123190823942423,0.9984876809176058,0.33906060457229614
"The AIDS journal is published by Lippincott, Williams & Wilkins. It is is published in the UK, which capital is London.","The place of publication of the journal published by Lippincott, Williams & Wilkins is the United Kingdom.",lettria_035,"What is the place of publication of the journal published by Lippincott, Williams & Wilkins?",UK,multi_hop,rag_parent_child,False,"{'HALL': 0.9986017346382141, 'NOHALL': 0.0013983072713017464}",0.9986017346382141,0.0013982653617858887,0.27414071559906006
"1089 Tama has an escape velocity of 0.0068 kilometres per second, a temperature of 179 kelvins and an apoapsis of 373513000.0 kilometres.",The escape velocity of 1089 Tama is 0.0068 kilometres per second.,lettria_036,What is the escape velocity of 1089 Tama?,0.0068 kilometres per second,single_hop,rag_parent_child,False,"{'HALL': 0.008815291337668896, 'NOHALL': 0.991184651851654}",0.008815291337668896,0.9911847086623311,0.5440815091133118
"Alan Shepard, from New Hampshire, received his M.A. from NWC in 1957.",Alan Shepard attended school at NWC.,lettria_037,Where did Alan Shepard attend school?,NWC,single_hop,rag_parent_child,False,"{'HALL': 0.9611197710037231, 'NOHALL': 0.03888027369976044}",0.9611197710037231,0.038880228996276855,0.45076629519462585
"Aaron Hunt, whose club is VfL Wolfsburg managed by Dieter Hecking, has also played for Hamburger SV.",Aaron Hunt is associated with VfL Wolfsburg.,lettria_038,Which club is Aaron Hunt associated with?,VfL Wolfsburg,single_hop,rag_parent_child,False,"{'HALL': 0.8328162431716919, 'NOHALL': 0.16718381643295288}",0.8328162431716919,0.1671837568283081,0.685004472732544
"The English-language film, Super Capers, was edited by Stacy Katzman, and stars Michael Rooker and Tom Sizemore.",The editor of Super Capers is Stacy Katzman.,lettria_039,Who is the editor of Super Capers?,Stacy Katzman,single_hop,rag_parent_child,False,"{'HALL': 0.9996376037597656, 'NOHALL': 0.00036240796907804906}",0.9996376037597656,0.000362396240234375,0.5426809787750244
"The English-language film, Super Capers, was edited by Stacy Katzman, and stars Michael Rooker and Tom Sizemore.","The movie starring Michael Rooker, Super Capers, is in English.",lettria_039,In what language is the movie starring Michael Rooker?,English,multi_hop,rag_parent_child,False,"{'HALL': 0.9985643029212952, 'NOHALL': 0.0014357023173943162}",0.9985643029212952,0.001435697078704834,0.3225533366203308
"Agremiação Sportiva Arapiraquense is a club that plays in Brazil's Campeonato Brasileiro Série C league. Also known as Alvinegro, the club represents 17,000 members.","The team that plays in Campeonato Brasileiro Série C, Agremiação Sportiva Arapiraquense, has 17,000 members.",lettria_040,How many members does the team that plays in Campeonato Brasileiro Série C have?,17000,multi_hop,rag_parent_child,False,"{'HALL': 0.06045167148113251, 'NOHALL': 0.9395483732223511}",0.06045167148113251,0.9395483285188675,0.20529267191886902
A Loyal Character Dancer is published by Soho Press in the United States. The language of the United States is English.,The publisher of A Loyal Character Dancer is Soho Press.,lettria_041,Who is the publisher of A Loyal Character Dancer?,Soho Press,single_hop,rag_parent_child,False,"{'HALL': 0.936183512210846, 'NOHALL': 0.06381646543741226}",0.936183512210846,0.06381648778915405,0.5787712335586548
A Loyal Character Dancer is published by Soho Press in the United States. The language of the United States is English.,"The publisher of A Loyal Character Dancer, Soho Press, is located in the United States.",lettria_041,In which country is the publisher of A Loyal Character Dancer located?,United States,multi_hop,rag_parent_child,False,"{'HALL': 0.1906394511461258, 'NOHALL': 0.8093605637550354}",0.1906394511461258,0.8093605488538742,0.19150862097740173
Albert Jennings Fountain was born in New York and died in the U.S. where African Americans are an ethnic group.,"Albert Jennings Fountain was born in Staten Island, New York City.",lettria_042,Where was Albert Jennings Fountain born?,New York,single_hop,rag_parent_child,False,"{'HALL': 0.9702001810073853, 'NOHALL': 0.029799750074744225}",0.9702001810073853,0.029799818992614746,0.3427809178829193
Albert Jennings Fountain was born in New York and died in the U.S. where African Americans are an ethnic group.,"The person who died in the U.S. was born in New Britain, Connecticut.",lettria_042,Where was the person born who died in the U.S.?,New York,multi_hop,rag_parent_child,False,"{'HALL': 0.9999505281448364, 'NOHALL': 4.945583350490779e-05}",0.9999505281448364,4.947185516357422e-05,0.36009594798088074
"Super Capers is a 98 minutes English movie that was distributed by Roadside Attractions and Lionsgate. It was directed by Ray Griggs and edited by Stacy Katzman. The budget was $2,000,000.",The editor of Super Capers is Stacy Katzman.,lettria_043,Who is the editor of Super Capers?,Stacy Katzman,single_hop,rag_parent_child,False,"{'HALL': 0.9992203712463379, 'NOHALL': 0.0007796706631779671}",0.9992203712463379,0.0007796287536621094,0.5426809787750244
"Lady Anne Monson was born in Darlington, in the Kingdom of England, on January 1st, 1726. Her nationality was with the Kingdom of England, but her residence was in India. She passed away on February 18th, 1776.","The birthplace of Lady Anne Monson, Darlington, is located in the United Kingdom.",lettria_044,In which country is the birthplace of Lady Anne Monson located?,Kingdom of England,multi_hop,rag_parent_child,False,"{'HALL': 0.9984714388847351, 'NOHALL': 0.0015285705449059606}",0.9984714388847351,0.0015285611152648926,0.2904447317123413
Charlie Colin is a former band mate of the band Train.,Johnny Colt and Charlie Colin are former band members of Train.,lettria_045,Who is a former band member of Train?,Charlie Colin,single_hop,rag_parent_child,False,"{'HALL': 0.6452412605285645, 'NOHALL': 0.35475873947143555}",0.6452412605285645,0.35475873947143555,0.5914509296417236
T S Thakur and Narendra Modi are leaders in India where Amdavad ni Gufa is located.,"The location of Amdavad ni Gufa is Ahmedabad, Gujarat, India.",lettria_046,What is the location of Amdavad ni Gufa?,India,single_hop,rag_parent_child,False,"{'HALL': 0.9238622188568115, 'NOHALL': 0.0761377364397049}",0.9238622188568115,0.07613778114318848,0.337269127368927
"Agra Airport is in Uttar Pradesh, Awadh, and is located at 167.94 metres above sea level.",The elevation above sea level of Agra Airport is 167.94 metres.,lettria_047,What is the elevation above sea level of Agra Airport?,167.94 metres,single_hop,rag_parent_child,False,"{'HALL': 0.9190031886100769, 'NOHALL': 0.08099681884050369}",0.9190031886100769,0.0809968113899231,0.4312984049320221
"Agra Airport is in Uttar Pradesh, Awadh, and is located at 167.94 metres above sea level.",Agra Airport is located in the regions of Awadh and Bundelkhand in Uttar Pradesh.,lettria_047,What region is the location of Agra Airport part of?,Awadh,multi_hop,rag_parent_child,False,"{'HALL': 0.06555846333503723, 'NOHALL': 0.9344415664672852}",0.06555846333503723,0.9344415366649628,0.3246314823627472
Amarillo is part of Potter County and Randall County in Texas in the U.S.,"Amarillo is part of both Potter County and Randall County in Texas, US.",lettria_048,Which county is Amarillo a part of?,Potter County,single_hop,rag_parent_child,False,"{'HALL': 0.00012132152915000916, 'NOHALL': 0.9998786449432373}",0.00012132152915000916,0.99987867847085,0.42522960901260376
Amarillo is part of Potter County and Randall County in Texas in the U.S.,"Amarillo is part of Texas, which is also part of the U.S.",lettria_048,Which state is Amarillo a part of that is also part of the U.S.?,Texas,multi_hop,rag_parent_child,False,"{'HALL': 0.9999872446060181, 'NOHALL': 1.2716611308860593e-05}",0.9999872446060181,1.2755393981933594e-05,0.47148552536964417
Alan Shepard who died in California was born in New Hampshire and was selected by NASA in 1959.,Alan Shepard died in California.,lettria_049,Where did Alan Shepard die?,California,single_hop,rag_parent_child,False,"{'HALL': 0.014246386475861073, 'NOHALL': 0.9857536554336548}",0.014246386475861073,0.9857536135241389,0.32625719904899597
Alan Shepard who died in California was born in New Hampshire and was selected by NASA in 1959.,"The person selected by NASA in 1959, Alan Shepard, was born in New Hampshire.",lettria_049,Where was the person selected by NASA in 1959 born?,New Hampshire,multi_hop,rag_parent_child,False,"{'HALL': 0.001071173115633428, 'NOHALL': 0.9989288449287415}",0.001071173115633428,0.9989288268843666,0.42383021116256714
The book Alcatraz Versus the Evil Librarians comes from the U.S. and is written in English. One of the ethnic groups in the US are the Native Americans.,The language of Alcatraz Versus the Evil Librarians is English.,lettria_050,What is the language of Alcatraz Versus the Evil Librarians?,English,single_hop,rag_parent_child,False,"{'HALL': 0.08495637029409409, 'NOHALL': 0.9150436520576477}",0.08495637029409409,0.9150436297059059,0.486081063747406
The book Alcatraz Versus the Evil Librarians comes from the U.S. and is written in English. One of the ethnic groups in the US are the Native Americans.,The book Alcatraz Versus the Evil Librarians is published in the United States.,lettria_050,In which country is the book Alcatraz Versus the Evil Librarians published?,U.S.,multi_hop,rag_parent_child,False,"{'HALL': 0.0011958879185840487, 'NOHALL': 0.9988040924072266}",0.0011958879185840487,0.998804112081416,0.24981701374053955
"The Acharya Institute of Technology campus is located in Soldevanahalli, Acharya Dr. Sarvapalli Radhakrishnan Road, Hessarghatta Main Road, Bangalore – 560090, Karnataka, India and it is affiliated to Visvesvaraya Technological University.",The state of Acharya Institute of Technology is Karnataka.,lettria_051,What is the state of Acharya Institute of Technology?,Karnataka,single_hop,rag_parent_child,False,"{'HALL': 0.9998503923416138, 'NOHALL': 0.00014955333608668298}",0.9998503923416138,0.00014960765838623047,0.6202134490013123
"The Acharya Institute of Technology campus is located in Soldevanahalli, Acharya Dr. Sarvapalli Radhakrishnan Road, Hessarghatta Main Road, Bangalore – 560090, Karnataka, India and it is affiliated to Visvesvaraya Technological University.","The city where Acharya Institute of Technology is located, Bangalore, is part of India.",lettria_051,Which country is the city where Acharya Institute of Technology is located part of?,India,multi_hop,rag_parent_child,False,"{'HALL': 0.9999405145645142, 'NOHALL': 5.9428755776025355e-05}",0.9999405145645142,5.9485435485839844e-05,0.438109427690506
"The 14th New Jersey Volunteer Infantry Monument (est. July 11th, 1907) is a historic district in the US provided by the National Park Service.",The 14th New Jersey Volunteer Infantry Monument belongs to the category of a historic district of the US.,lettria_052,What category does the 14th New Jersey Volunteer Infantry Monument belong to?,historic district,single_hop,rag_parent_child,False,"{'HALL': 0.9580811858177185, 'NOHALL': 0.041918858885765076}",0.9580811858177185,0.041918814182281494,0.37912517786026
"The 14th New Jersey Volunteer Infantry Monument (est. July 11th, 1907) is a historic district in the US provided by the National Park Service.",The historic district that includes the 14th New Jersey Volunteer Infantry Monument is located in the United States.,lettria_052,In which country is the historic district that includes the 14th New Jersey Volunteer Infantry Monument located?,US,multi_hop,rag_parent_child,False,"{'HALL': 0.9569173455238342, 'NOHALL': 0.043082669377326965}",0.9569173455238342,0.04308265447616577,0.17626892030239105
"1036 Ganymed was discovered by Walter Baade, a German National who studied at the University of Gottingen.",The discoverer of 1036 Ganymed is Walter Baade.,lettria_053,Who is the discoverer of 1036 Ganymed?,Walter Baade,single_hop,rag_parent_child,False,"{'HALL': 0.3259095847606659, 'NOHALL': 0.6740903854370117}",0.3259095847606659,0.6740904152393341,0.460563063621521
"Tom Sizemore, who began acting in 1989, and Adam West have both starred in Super Capers.","Super Capers stars Danielle Harris, Michael Rooker, and Tom Sizemore.",lettria_054,Who stars in Super Capers?,Tom Sizemore,single_hop,rag_parent_child,False,"{'HALL': 0.9997337460517883, 'NOHALL': 0.000266190676484257}",0.9997337460517883,0.0002662539482116699,0.4449855089187622
"Tom Sizemore, who began acting in 1989, and Adam West have both starred in Super Capers.",An actor who stars in the same movie as Tom Sizemore is Michael Rooker.,lettria_054,Name an actor who stars in the same movie as Tom Sizemore?,Adam West,multi_hop,rag_parent_child,False,"{'HALL': 0.9996336698532104, 'NOHALL': 0.0003663509269244969}",0.9996336698532104,0.0003663301467895508,0.23291707038879395
"The compilation album Andy Warhol's Velvet Underground Featuring Nico was followed by The Velvet Underground album Squeeze, which was followed by The Bootleg Series Volume 1: The Quine Tapes, recorded through Polydor Records in London.",The record label that released Bootleg Series Volume 1: The Quine Tapes is Polydor Records.,lettria_055,Which record label released Bootleg Series Volume 1: The Quine Tapes?,Polydor Records,single_hop,rag_parent_child,False,"{'HALL': 0.07721615582704544, 'NOHALL': 0.9227838516235352}",0.07721615582704544,0.9227838441729546,0.6213981509208679
"The compilation album Andy Warhol's Velvet Underground Featuring Nico was followed by The Velvet Underground album Squeeze, which was followed by The Bootleg Series Volume 1: The Quine Tapes, recorded through Polydor Records in London.",The artist of the album that is followed by Bootleg Series Volume 1: The Quine Tapes is The Velvet Underground.,lettria_055,What is the artist of the album that is followed by Bootleg Series Volume 1: The Quine Tapes?,The Velvet Underground,multi_hop,rag_parent_child,False,"{'HALL': 0.9806817770004272, 'NOHALL': 0.01931821182370186}",0.9806817770004272,0.019318222999572754,0.6345783472061157
"The battle of Fredericksburg, in which Alfred Moore Scales participated, was part of the American Civil War military conflict during which Jefferson Davis was a commander.",Abraham Lincoln was the commander during the American Civil War.,lettria_056,Who was the commander during the American Civil War?,Jefferson Davis,single_hop,rag_parent_child,False,"{'HALL': 0.9994078874588013, 'NOHALL': 0.0005920823314227164}",0.9994078874588013,0.0005921125411987305,0.2940647006034851
"The battle of Fredericksburg, in which Alfred Moore Scales participated, was part of the American Civil War military conflict during which Jefferson Davis was a commander.",Alfred Moore Scales participated in the Battle of Fredericksburg during the American Civil War.,lettria_056,Which battle did Alfred Moore Scales participate in during the American Civil War?,battle of Fredericksburg,multi_hop,rag_parent_child,False,"{'HALL': 0.005322106182575226, 'NOHALL': 0.9946779012680054}",0.005322106182575226,0.9946778938174248,0.5870591998100281
"Baroque pop is a fusion genre which includes some elements of pop rock, an example of which is the Train song by Mermaid .","The song ""Mermaid"" is a pop rock song.",lettria_057,What genre is the song 'Mermaid'?,Baroque pop,single_hop,rag_parent_child,False,"{'HALL': 0.03564633056521416, 'NOHALL': 0.9643536806106567}",0.03564633056521416,0.9643536694347858,0.3280186057090759
"Baroque pop is a fusion genre which includes some elements of pop rock, an example of which is the Train song by Mermaid .","The music fusion genre of the song ""Mermaid"" by Train is pop rock and reggae.",lettria_057,What is the music fusion genre of the genre of the song 'Mermaid'?,pop rock,multi_hop,rag_parent_child,False,"{'HALL': 0.07129155099391937, 'NOHALL': 0.9287084341049194}",0.07129155099391937,0.9287084490060806,0.4698331356048584
"Atlantic City is in Atlantic County, New Jersey in the United States. Washington, D.C. is the capital of the U.S.",The capital of the U.S. is Washington D.C.,lettria_058,What is the capital of the U.S?,"Washington, D.C.",single_hop,rag_parent_child,False,"{'HALL': 0.000547467265278101, 'NOHALL': 0.999452531337738}",0.000547467265278101,0.9994525327347219,0.7882868051528931
"Atlantic City is in Atlantic County, New Jersey in the United States. Washington, D.C. is the capital of the U.S.",Atlantic City is part of the United States.,lettria_058,Which country is Atlantic City a part of?,United States,multi_hop,rag_parent_child,False,"{'HALL': 0.9976130723953247, 'NOHALL': 0.0023869688156992197}",0.9976130723953247,0.002386927604675293,0.41895791888237
"The A-Rosa Luna is powered by an MTU Friedrichshafen engine. Rolls-Royce Power Systems is the parent company of MTU Friedrichshafen, and Rolls-Royce Holdings is its owner.",The A-Rosa Luna is powered by an MTU Friedrichshafen engine.,lettria_059,What powers the A-Rosa Luna?,MTU Friedrichshafen,single_hop,rag_parent_child,False,"{'HALL': 7.031633140286431e-05, 'NOHALL': 0.999929666519165}",7.031633140286431e-05,0.9999296836685971,0.47505736351013184
"The A-Rosa Luna is powered by an MTU Friedrichshafen engine. Rolls-Royce Power Systems is the parent company of MTU Friedrichshafen, and Rolls-Royce Holdings is its owner.","The entity powered by MTU Friedrichshafen is the A-Rosa Luna. According to the context, MTU Friedrichshafen is owned by Rolls-Royce Holdings. Therefore, Rolls-Royce Holdings owns the entity that is powered by MTU Friedrichshafen.",lettria_059,Who owns the entity that is powered by MTU Friedrichshafen?,Rolls-Royce Holdings,multi_hop,rag_parent_child,False,"{'HALL': 0.973453938961029, 'NOHALL': 0.026546096429228783}",0.973453938961029,0.026546061038970947,0.4792170524597168
Nord is a post metal album by Year of No Light and was released by Crucial Blast record label.,The genre associated with Nord is post metal.,lettria_060,What genre is associated with Nord?,post metal,single_hop,rag_parent_child,False,"{'HALL': 0.8939099907875061, 'NOHALL': 0.10608996450901031}",0.8939099907875061,0.1060900092124939,0.48177263140678406
Nord is a post metal album by Year of No Light and was released by Crucial Blast record label.,"The record labels associated with the artist of the genre post-metal, specifically the Year of No Light album Nord, are Crucial Blast and E-Vinyl.",lettria_060,Which record label is associated with the artist of the genre post metal?,Crucial Blast,multi_hop,rag_parent_child,False,"{'HALL': 0.03504722937941551, 'NOHALL': 0.9649527072906494}",0.03504722937941551,0.9649527706205845,0.2001253068447113
"Alfredo Zitarrosa was born in Uruguay, where the leader is Raul Fernando Sendic Rodriguez. He died in Montevideo.","Alfredo Zitarrosa died in Montevideo, Uruguay.",lettria_061,Where did Alfredo Zitarrosa die?,Montevideo,single_hop,rag_parent_child,False,"{'HALL': 0.9823269844055176, 'NOHALL': 0.017673010006546974}",0.9823269844055176,0.017673015594482422,0.5108656883239746
"Alfredo Zitarrosa was born in Uruguay, where the leader is Raul Fernando Sendic Rodriguez. He died in Montevideo.","The person who died in Montevideo, Alfredo Zitarrosa, was born in Uruguay.",lettria_061,In which country was the person who died in Montevideo born?,Uruguay,multi_hop,rag_parent_child,False,"{'HALL': 0.8917456865310669, 'NOHALL': 0.10825429856777191}",0.8917456865310669,0.1082543134689331,0.48371005058288574
Lady Anne Monson was born in the Kingdom of England in a town called Darlington which is in the UK.,The larger entity that includes the birthplace of Lady Anne Monson is the Kingdom of England.,lettria_062,What is the larger entity that includes the birthplace of Lady Anne Monson?,Kingdom of England,multi_hop,rag_parent_child,False,"{'HALL': 0.1714610904455185, 'NOHALL': 0.8285388350486755}",0.1714610904455185,0.8285389095544815,0.5056494474411011
Abilene Regional Airport serves the city of Abilene in Texas. Its runway is 2194 feet and is 546 m above sea level.,"The provided context contains conflicting information about the runway length of Abilene Regional Airport, listing four different values: 2194, 2195, 3678, and 1121 feet. Since these values contradict each other and no definitive source is provided to resolve the discrepancy, it is not possible to determine the correct runway length based solely on the given context.",lettria_064,What is the runway length of Abilene Regional Airport?,2194 feet,single_hop,rag_parent_child,False,"{'HALL': 0.9883115887641907, 'NOHALL': 0.01168840378522873}",0.9883115887641907,0.011688411235809326,0.4018128216266632
Abilene Regional Airport serves the city of Abilene in Texas. Its runway is 2194 feet and is 546 m above sea level.,Abilene Regional Airport serves the state of Texas.,lettria_064,Which state is served by Abilene Regional Airport?,Texas,multi_hop,rag_parent_child,False,"{'HALL': 0.02415681816637516, 'NOHALL': 0.9758432507514954}",0.02415681816637516,0.9758431818336248,0.41359972953796387
"The United States uses the English language, includes the ethnic group of African Americans and is the location of Albany, Oregon.",The language spoken in the United States is English.,lettria_065,What language is spoken in the United States?,English,single_hop,rag_parent_child,False,"{'HALL': 0.042885880917310715, 'NOHALL': 0.9571141600608826}",0.042885880917310715,0.9571141190826893,0.5782116055488586
"The United States uses the English language, includes the ethnic group of African Americans and is the location of Albany, Oregon.",Albany is part of the United States through Oregon.,lettria_065,Which country is Albany a part of through Oregon?,United States,multi_hop,rag_parent_child,False,"{'HALL': 0.9647333025932312, 'NOHALL': 0.03526666760444641}",0.9647333025932312,0.0352666974067688,0.24167263507843018
"AIDAstella, which was built by Meyer Werft and is 253260.0 millimetres in length is operated by AIDA Cruises.",The operator of AIDAstella is AIDA Cruises.,lettria_066,Who is the operator of AIDAstella?,AIDA Cruises,single_hop,rag_parent_child,False,"{'HALL': 0.20319315791130066, 'NOHALL': 0.7968068718910217}",0.20319315791130066,0.7968068420886993,0.8191134333610535
"AIDAstella, which was built by Meyer Werft and is 253260.0 millimetres in length is operated by AIDA Cruises.","The ship operated by AIDA Cruises, AIDAstella, was manufactured by Meyer Werft.",lettria_066,Who manufactured the ship operated by AIDA Cruises?,Meyer Werft,multi_hop,rag_parent_child,False,"{'HALL': 0.005276959855109453, 'NOHALL': 0.9947230815887451}",0.005276959855109453,0.9947230401448905,0.38052716851234436
Bionico (contains raisins) is a food served at the dessert course found in Mexico. The currency in Mexico is the Mexican peso inhabited by the Mexicans.,Bionico is served at the dessert course.,lettria_067,What course is Bionico?,dessert,single_hop,rag_parent_child,False,"{'HALL': 0.005064904689788818, 'NOHALL': 0.9949350953102112}",0.005064904689788818,0.9949350953102112,0.4893092215061188
Bionico (contains raisins) is a food served at the dessert course found in Mexico. The currency in Mexico is the Mexican peso inhabited by the Mexicans.,"The dessert that contains raisins, called Bionico, is located in Guadalajara, Mexico.",lettria_067,Where is the dessert that contains raisins located?,Mexico,multi_hop,rag_parent_child,False,"{'HALL': 0.9484960436820984, 'NOHALL': 0.05150393024086952}",0.9484960436820984,0.05150395631790161,0.4290694296360016
"Arrabbiata sauce, a traditional dish from Rome in Italy, has chili pepper as one of its important ingredients.",An ingredient of Arrabbiata sauce is garlic.,lettria_068,What is an ingredient of Arrabbiata sauce?,chili pepper,single_hop,rag_parent_child,False,"{'HALL': 0.007485319394618273, 'NOHALL': 0.9925146698951721}",0.007485319394618273,0.9925146806053817,0.31484007835388184
"Arrabbiata sauce, a traditional dish from Rome in Italy, has chili pepper as one of its important ingredients.",The origin of the city where Arrabbiata sauce originates is Italy.,lettria_068,Which country is the origin of the city where Arrabbiata sauce originates?,Italy,multi_hop,rag_parent_child,False,"{'HALL': 0.9998793601989746, 'NOHALL': 0.00012067035277141258}",0.9998793601989746,0.00012063980102539062,0.3683188557624817
"Elliot See was born in Dallas, Collin County, Texas.",Elliot See was born in Dallas.,lettria_069,Where was Elliot See born?,Dallas,single_hop,rag_parent_child,False,"{'HALL': 0.41900432109832764, 'NOHALL': 0.5809956192970276}",0.41900432109832764,0.5809956789016724,0.4925662875175476
