source,gen,id,question,ground_truth,hop_type,pipeline,is_coverage_error
Airey Neave fought in World War II which included the East African Campaign and had Benito Mussolini as a commander.,"Benito Mussolini was a commander in the event that Airey Neave participated in, specifically during the East African Campaign of World War II.",lettria_023,Who was a commander in the event that Airey Neave participated in?,Benito Mussolini,multi_hop,rag,False
"Brandon Carter was born on January 1st, 1942, in England. He graduated from the University of Cambridge, where his doctoral advisor was Dennis William Sciama. Carter is know for his Doomsday argument and for his work on the Anthropic Principle.",Brandon Carter's doctoral advisor is Dennis William Sciama.,lettria_024,Who is Brandon Carter's doctoral advisor?,Dennis William Sciama,single_hop,rag,False
"Brandon Carter was born on January 1st, 1942, in England. He graduated from the University of Cambridge, where his doctoral advisor was Dennis William Sciama. Carter is know for his Doomsday argument and for his work on the Anthropic Principle.","The person known for the Anthropic Principle, Brandon Carter, was born in England.",lettria_024,Where was the person known for the Anthropic Principle born?,England,multi_hop,rag,False
"Big Hero 6, distributed by Walt Disney Studios Motion Pictures, starred Ryan Potter and was Baymax's first film appearance.",Baymax made his first appearance in Big Hero 6.,lettria_025,Who made their first appearance in Big Hero 6?,Baymax,single_hop,rag,False
"Big Hero 6, distributed by Walt Disney Studios Motion Pictures, starred Ryan Potter and was Baymax's first film appearance.",The provided context does not mention which company distributed the film in which Baymax made his first appearance.,lettria_025,Which company distributed the film in which Baymax made his first appearance?,Walt Disney Studios Motion Pictures,multi_hop,rag,True
"Albuquerque is in New Mexico, United States. Americans live in the U.S. and Asian Americans are an ethnic group there.",The demonym for the United States is American.,lettria_026,What is the demonym for the United States?,Americans,single_hop,rag,False
"Albuquerque is in New Mexico, United States. Americans live in the U.S. and Asian Americans are an ethnic group there.",Albuquerque is a part of the United States.,lettria_026,Which country is Albuquerque a part of?,United States,multi_hop,rag,False
Atlanta is located in the United States (capital: Washington D.C.) and African Americans are an ethnic group in the country.,"The capital of the United States is Washington, D.C.",lettria_027,What is the capital of the United States?,Washington D.C.,single_hop,rag,False
Atlanta is located in the United States (capital: Washington D.C.) and African Americans are an ethnic group in the country.,The ethnic group associated with the country that Atlanta is part of is African Americans.,lettria_027,Which ethnic group is associated with the country that Atlanta is part of?,African Americans,multi_hop,rag,False
Albert Jennings Fountain was born in the United States and died in the New Mexico Territory. An ethnic group in the U.S.A. are African Americans.,"Albert Jennings Fountain died in Dona Ana County, New Mexico.",lettria_028,Where did Albert Jennings Fountain die?,New Mexico Territory,single_hop,rag,False
Albert Jennings Fountain was born in the United States and died in the New Mexico Territory. An ethnic group in the U.S.A. are African Americans.,"The person who died in the New Mexico Territory was Albert Jennings Fountain, and he was born in Staten Island, New York (or Staten Island, New York City).",lettria_028,Where was the person born who died in New Mexico Territory?,United States,multi_hop,rag,False
"The runway length of Alpena County Regional Airport is 1,533 and it is located at Maple Ridge Township, Alpena County, Michigan, United States.",The runway length of Alpena County Regional Airport is 2744 metres.,lettria_029,What is the runway length of Alpena County Regional Airport?,"1,533",single_hop,rag,False
"The runway length of Alpena County Regional Airport is 1,533 and it is located at Maple Ridge Township, Alpena County, Michigan, United States.",Maple Ridge Township is part of Michigan.,lettria_029,Which state is Maple Ridge Township a part of?,Michigan,multi_hop,rag,False
"Chinabank is a bank with 5594 employees that was founded on Aug. 16, 1920.","Chinabank was founded on August 16, 1920.",lettria_030,When was Chinabank founded?,1920-08-16,single_hop,rag,False
"Chinabank is a bank with 5594 employees that was founded on Aug. 16, 1920.","The bank founded on 1920-08-16, which is Chinabank, has 5594 employees.",lettria_030,How many employees does the bank founded on 1920-08-16 have?,5594,multi_hop,rag,False
Akeem Ayers former team is the Los Angeles Rams who are based at the Los Angeles Memorial Coliseum in LA.,The Los Angeles Rams are located at the Los Angeles Memorial Coliseum in Los Angeles.,lettria_031,Where is the Los Angeles Rams located?,LA,single_hop,rag,False
Akeem Ayers former team is the Los Angeles Rams who are based at the Los Angeles Memorial Coliseum in LA.,"The ground of the team that Akeem Ayers is part of, the Los Angeles Rams, is SoFi Stadium.",lettria_031,What is the ground of the team that Akeem Ayers is part of?,Los Angeles Memorial Coliseum,multi_hop,rag,False
"The Velvet Underground had created the album Bootleg Series Volume 1: The Quine Tapes, which was produced by The Velvet Underground and recorded in the United States.",The artist of Bootleg Series Volume 1: The Quine Tapes is The Velvet Underground.,lettria_032,Who is the artist of Bootleg Series Volume 1: The Quine Tapes?,The Velvet Underground,single_hop,rag,False
"The Velvet Underground had created the album Bootleg Series Volume 1: The Quine Tapes, which was produced by The Velvet Underground and recorded in the United States.","The album Bootleg Series Volume 1: The Quine Tapes, produced by The Velvet Underground, was recorded in the United States.",lettria_032,In which country was the album produced by The Velvet Underground recorded?,United States,multi_hop,rag,False
"Year of No Light self-produced their sludge-metal album Nord, and released it on September 6th, 2006. The band's next album was Live at Roadburn 2008.",The genre of Nord is post metal.,lettria_033,What is the genre of Nord?,sludge-metal,single_hop,rag,False
"Year of No Light self-produced their sludge-metal album Nord, and released it on September 6th, 2006. The band's next album was Live at Roadburn 2008.","The provided context does not mention any album that follows the album released on 2006-09-06 (Nord by Year of No Light). Therefore, based on the given information, it is not possible to determine which album comes after it.",lettria_033,Which album follows the album released on 2006-09-06?,Live at Roadburn 2008,multi_hop,rag,True
"Brandon Carter who was born in England, graduated from the University of Cambridge and developed General Relativity as his profession. His doctoral advisor was Dennis William Sciama.",The professional field of Brandon Carter is general relativity.,lettria_034,What is the professional field of Brandon Carter?,General Relativity,single_hop,rag,False
"Brandon Carter who was born in England, graduated from the University of Cambridge and developed General Relativity as his profession. His doctoral advisor was Dennis William Sciama.","The doctoral advisor of Brandon Carter, whose professional field is General Relativity, is Dennis William Sciama.",lettria_034,Who is the doctoral advisor of the person whose professional field is General Relativity?,Dennis William Sciama,multi_hop,rag,False
"The AIDS journal is published by Lippincott, Williams & Wilkins. It is is published in the UK, which capital is London.","The AIDS journal is published in the United Kingdom, in the city of London.",lettria_035,Where is the AIDS journal published?,UK,single_hop,rag,False
"The AIDS journal is published by Lippincott, Williams & Wilkins. It is is published in the UK, which capital is London.","The place of publication of the journal published by Lippincott, Williams & Wilkins is the United Kingdom.",lettria_035,"What is the place of publication of the journal published by Lippincott, Williams & Wilkins?",UK,multi_hop,rag,False
"1089 Tama has an escape velocity of 0.0068 kilometres per second, a temperature of 179 kelvins and an apoapsis of 373513000.0 kilometres.",The escape velocity of 1089 Tama is 0.0068 kilometres per second.,lettria_036,What is the escape velocity of 1089 Tama?,0.0068 kilometres per second,single_hop,rag,False
"1089 Tama has an escape velocity of 0.0068 kilometres per second, a temperature of 179 kelvins and an apoapsis of 373513000.0 kilometres.","The provided context does not include any object with a temperature of 179 kelvins. Therefore, the apoapsis of such an object cannot be determined from the given information.",lettria_036,What is the apoapsis of the object with a temperature of 179 kelvins?,373513000.0 kilometres,multi_hop,rag,True
"Alan Shepard, from New Hampshire, received his M.A. from NWC in 1957.",Alan Shepard attended school at NWC.,lettria_037,Where did Alan Shepard attend school?,NWC,single_hop,rag,False
"Aaron Hunt, whose club is VfL Wolfsburg managed by Dieter Hecking, has also played for Hamburger SV.",Aaron Hunt is associated with VfL Wolfsburg.,lettria_038,Which club is Aaron Hunt associated with?,VfL Wolfsburg,single_hop,rag,False
"Aaron Hunt, whose club is VfL Wolfsburg managed by Dieter Hecking, has also played for Hamburger SV.",The provided context does not mention the manager of the club that Aaron Hunt is associated with.,lettria_038,Who is the manager of the club that Aaron Hunt is associated with?,Dieter Hecking,multi_hop,rag,True
"The English-language film, Super Capers, was edited by Stacy Katzman, and stars Michael Rooker and Tom Sizemore.",The editor of Super Capers is Stacy Katzman.,lettria_039,Who is the editor of Super Capers?,Stacy Katzman,single_hop,rag,False
"The English-language film, Super Capers, was edited by Stacy Katzman, and stars Michael Rooker and Tom Sizemore.","The movie starring Michael Rooker, Super Capers, is in English.",lettria_039,In what language is the movie starring Michael Rooker?,English,multi_hop,rag,False
"Agremiação Sportiva Arapiraquense is a club that plays in Brazil's Campeonato Brasileiro Série C league. Also known as Alvinegro, the club represents 17,000 members.",The provided context does not mention the nickname of Agremiação Sportiva Arapiraquense.,lettria_040,What is the nickname of Agremiação Sportiva Arapiraquense?,Alvinegro,single_hop,rag,True
"Agremiação Sportiva Arapiraquense is a club that plays in Brazil's Campeonato Brasileiro Série C league. Also known as Alvinegro, the club represents 17,000 members.","The team that plays in Campeonato Brasileiro Série C, Agremiação Sportiva Arapiraquense, has 17,000 members.",lettria_040,How many members does the team that plays in Campeonato Brasileiro Série C have?,17000,multi_hop,rag,False
A Loyal Character Dancer is published by Soho Press in the United States. The language of the United States is English.,The publisher of A Loyal Character Dancer is Soho Press.,lettria_041,Who is the publisher of A Loyal Character Dancer?,Soho Press,single_hop,rag,False
A Loyal Character Dancer is published by Soho Press in the United States. The language of the United States is English.,"The publisher of A Loyal Character Dancer, Soho Press, is located in the United States.",lettria_041,In which country is the publisher of A Loyal Character Dancer located?,United States,multi_hop,rag,False
Albert Jennings Fountain was born in New York and died in the U.S. where African Americans are an ethnic group.,"Albert Jennings Fountain was born in Staten Island, New York City.",lettria_042,Where was Albert Jennings Fountain born?,New York,single_hop,rag,False
Albert Jennings Fountain was born in New York and died in the U.S. where African Americans are an ethnic group.,"The person who died in the U.S. was born in Connecticut, specifically in New Britain, Connecticut.",lettria_042,Where was the person born who died in the U.S.?,New York,multi_hop,rag,False
"Super Capers is a 98 minutes English movie that was distributed by Roadside Attractions and Lionsgate. It was directed by Ray Griggs and edited by Stacy Katzman. The budget was $2,000,000.",The editor of Super Capers is Stacy Katzman.,lettria_043,Who is the editor of Super Capers?,Stacy Katzman,single_hop,rag,False
"Super Capers is a 98 minutes English movie that was distributed by Roadside Attractions and Lionsgate. It was directed by Ray Griggs and edited by Stacy Katzman. The budget was $2,000,000.","The provided context does not mention any distributor for the film with a runtime of 98 minutes, which is *Super Capers*. Therefore, based on the information given, the distributor cannot be determined.",lettria_043,Which company is a distributor of the film that has a runtime of 98 minutes?,Roadside Attractions,multi_hop,rag,True
"Lady Anne Monson was born in Darlington, in the Kingdom of England, on January 1st, 1726. Her nationality was with the Kingdom of England, but her residence was in India. She passed away on February 18th, 1776.",The provided context does not specify where Lady Anne Monson was born. It only states that she is from the Kingdom of England and resided in India.,lettria_044,Where was Lady Anne Monson born?,Darlington,single_hop,rag,True
"Lady Anne Monson was born in Darlington, in the Kingdom of England, on January 1st, 1726. Her nationality was with the Kingdom of England, but her residence was in India. She passed away on February 18th, 1776.","The birthplace of Lady Anne Monson, Darlington, is located in the United Kingdom.",lettria_044,In which country is the birthplace of Lady Anne Monson located?,Kingdom of England,multi_hop,rag,False
Charlie Colin is a former band mate of the band Train.,A former band member of Train is Charlie Colin.,lettria_045,Who is a former band member of Train?,Charlie Colin,single_hop,rag,False
T S Thakur and Narendra Modi are leaders in India where Amdavad ni Gufa is located.,"The location of Amdavad ni Gufa is Ahmedabad, Gujarat, India.",lettria_046,What is the location of Amdavad ni Gufa?,India,single_hop,rag,False
"Agra Airport is in Uttar Pradesh, Awadh, and is located at 167.94 metres above sea level.",The elevation above sea level of Agra Airport is 167.94 metres.,lettria_047,What is the elevation above sea level of Agra Airport?,167.94 metres,single_hop,rag,False
"Agra Airport is in Uttar Pradesh, Awadh, and is located at 167.94 metres above sea level.",Agra Airport is located in the regions of Awadh and Bundelkhand in Uttar Pradesh.,lettria_047,What region is the location of Agra Airport part of?,Awadh,multi_hop,rag,False
Amarillo is part of Potter County and Randall County in Texas in the U.S.,"Amarillo is part of both Potter County and Randall County in Texas, US.",lettria_048,Which county is Amarillo a part of?,Potter County,single_hop,rag,False
Amarillo is part of Potter County and Randall County in Texas in the U.S.,"Amarillo is part of the state of Texas, which is also part of the U.S.",lettria_048,Which state is Amarillo a part of that is also part of the U.S.?,Texas,multi_hop,rag,False
Alan Shepard who died in California was born in New Hampshire and was selected by NASA in 1959.,Alan Shepard died in California.,lettria_049,Where did Alan Shepard die?,California,single_hop,rag,False
Alan Shepard who died in California was born in New Hampshire and was selected by NASA in 1959.,"The person selected by NASA in 1959, Alan Shepard, was born in New Hampshire.",lettria_049,Where was the person selected by NASA in 1959 born?,New Hampshire,multi_hop,rag,False
The book Alcatraz Versus the Evil Librarians comes from the U.S. and is written in English. One of the ethnic groups in the US are the Native Americans.,The language of Alcatraz Versus the Evil Librarians is English.,lettria_050,What is the language of Alcatraz Versus the Evil Librarians?,English,single_hop,rag,False
The book Alcatraz Versus the Evil Librarians comes from the U.S. and is written in English. One of the ethnic groups in the US are the Native Americans.,"The book ""Alcatraz Versus the Evil Librarians"" is published in the United States.",lettria_050,In which country is the book Alcatraz Versus the Evil Librarians published?,U.S.,multi_hop,rag,False
"The Acharya Institute of Technology campus is located in Soldevanahalli, Acharya Dr. Sarvapalli Radhakrishnan Road, Hessarghatta Main Road, Bangalore – 560090, Karnataka, India and it is affiliated to Visvesvaraya Technological University.",The state of Acharya Institute of Technology is Karnataka.,lettria_051,What is the state of Acharya Institute of Technology?,Karnataka,single_hop,rag,False
"The Acharya Institute of Technology campus is located in Soldevanahalli, Acharya Dr. Sarvapalli Radhakrishnan Road, Hessarghatta Main Road, Bangalore – 560090, Karnataka, India and it is affiliated to Visvesvaraya Technological University.","The city where Acharya Institute of Technology is located, Bangalore, is part of India.",lettria_051,Which country is the city where Acharya Institute of Technology is located part of?,India,multi_hop,rag,False
"The 14th New Jersey Volunteer Infantry Monument (est. July 11th, 1907) is a historic district in the US provided by the National Park Service.",The 14th New Jersey Volunteer Infantry Monument belongs to the category of Historic districts in the US.,lettria_052,What category does the 14th New Jersey Volunteer Infantry Monument belong to?,historic district,single_hop,rag,False
"The 14th New Jersey Volunteer Infantry Monument (est. July 11th, 1907) is a historic district in the US provided by the National Park Service.",The historic district that includes the 14th New Jersey Volunteer Infantry Monument is located in the United States.,lettria_052,In which country is the historic district that includes the 14th New Jersey Volunteer Infantry Monument located?,US,multi_hop,rag,False
"1036 Ganymed was discovered by Walter Baade, a German National who studied at the University of Gottingen.",The discoverer of 1036 Ganymed is Walter Baade.,lettria_053,Who is the discoverer of 1036 Ganymed?,Walter Baade,single_hop,rag,False
"Tom Sizemore, who began acting in 1989, and Adam West have both starred in Super Capers.","The actors who star in Super Capers are Tom Sizemore, Michael Rooker, and Danielle Harris.",lettria_054,Who stars in Super Capers?,Tom Sizemore,single_hop,rag,False
"Tom Sizemore, who began acting in 1989, and Adam West have both starred in Super Capers.",An actor who stars in the same movie as Tom Sizemore is Michael Rooker.,lettria_054,Name an actor who stars in the same movie as Tom Sizemore?,Adam West,multi_hop,rag,False
"The compilation album Andy Warhol's Velvet Underground Featuring Nico was followed by The Velvet Underground album Squeeze, which was followed by The Bootleg Series Volume 1: The Quine Tapes, recorded through Polydor Records in London.",The record label that released Bootleg Series Volume 1: The Quine Tapes is Polydor Records.,lettria_055,Which record label released Bootleg Series Volume 1: The Quine Tapes?,Polydor Records,single_hop,rag,False
"The compilation album Andy Warhol's Velvet Underground Featuring Nico was followed by The Velvet Underground album Squeeze, which was followed by The Bootleg Series Volume 1: The Quine Tapes, recorded through Polydor Records in London.",The artist of the album that is followed by Bootleg Series Volume 1: The Quine Tapes is The Velvet Underground.,lettria_055,What is the artist of the album that is followed by Bootleg Series Volume 1: The Quine Tapes?,The Velvet Underground,multi_hop,rag,False
"The battle of Fredericksburg, in which Alfred Moore Scales participated, was part of the American Civil War military conflict during which Jefferson Davis was a commander.","Based on the provided context, Abraham Lincoln was a commander during the American Civil War.",lettria_056,Who was the commander during the American Civil War?,Jefferson Davis,single_hop,rag,False
"The battle of Fredericksburg, in which Alfred Moore Scales participated, was part of the American Civil War military conflict during which Jefferson Davis was a commander.",Alfred Moore Scales participated in the Battle of Fredericksburg during the American Civil War.,lettria_056,Which battle did Alfred Moore Scales participate in during the American Civil War?,battle of Fredericksburg,multi_hop,rag,False
"Baroque pop is a fusion genre which includes some elements of pop rock, an example of which is the Train song by Mermaid .","The song ""Mermaid"" is a pop rock song.",lettria_057,What genre is the song 'Mermaid'?,Baroque pop,single_hop,rag,False
"Baroque pop is a fusion genre which includes some elements of pop rock, an example of which is the Train song by Mermaid .","The music fusion genre of the song ""Mermaid"" by Train is reggae with elements of pop rock.",lettria_057,What is the music fusion genre of the genre of the song 'Mermaid'?,pop rock,multi_hop,rag,False
"Atlantic City is in Atlantic County, New Jersey in the United States. Washington, D.C. is the capital of the U.S.",The capital of the U.S. is Washington D.C.,lettria_058,What is the capital of the U.S?,"Washington, D.C.",single_hop,rag,False
"Atlantic City is in Atlantic County, New Jersey in the United States. Washington, D.C. is the capital of the U.S.",Atlantic City is part of the United States.,lettria_058,Which country is Atlantic City a part of?,United States,multi_hop,rag,False
"The A-Rosa Luna is powered by an MTU Friedrichshafen engine. Rolls-Royce Power Systems is the parent company of MTU Friedrichshafen, and Rolls-Royce Holdings is its owner.",The A-Rosa Luna is powered by an MTU Friedrichshafen engine.,lettria_059,What powers the A-Rosa Luna?,MTU Friedrichshafen,single_hop,rag,False
"The A-Rosa Luna is powered by an MTU Friedrichshafen engine. Rolls-Royce Power Systems is the parent company of MTU Friedrichshafen, and Rolls-Royce Holdings is its owner.","The entity powered by MTU Friedrichshafen is the A-Rosa Luna. According to the context, MTU Friedrichshafen is owned by Rolls-Royce Holdings. Therefore, Rolls-Royce Holdings owns the entity that is powered by MTU Friedrichshafen.",lettria_059,Who owns the entity that is powered by MTU Friedrichshafen?,Rolls-Royce Holdings,multi_hop,rag,False
Nord is a post metal album by Year of No Light and was released by Crucial Blast record label.,The genre associated with Nord is post metal.,lettria_060,What genre is associated with Nord?,post metal,single_hop,rag,False
Nord is a post metal album by Year of No Light and was released by Crucial Blast record label.,"The record labels associated with the artist of the genre post-metal, specifically the Year of No Light album Nord, are Crucial Blast and E-Vinyl.",lettria_060,Which record label is associated with the artist of the genre post metal?,Crucial Blast,multi_hop,rag,False
"Alfredo Zitarrosa was born in Uruguay, where the leader is Raul Fernando Sendic Rodriguez. He died in Montevideo.","Alfredo Zitarrosa died in Montevideo, Uruguay.",lettria_061,Where did Alfredo Zitarrosa die?,Montevideo,single_hop,rag,False
"Alfredo Zitarrosa was born in Uruguay, where the leader is Raul Fernando Sendic Rodriguez. He died in Montevideo.","The person who died in Montevideo, Alfredo Zitarrosa, was born in Uruguay.",lettria_061,In which country was the person who died in Montevideo born?,Uruguay,multi_hop,rag,False
Lady Anne Monson was born in the Kingdom of England in a town called Darlington which is in the UK.,The provided context does not specify where Lady Anne Monson was born. It only states that she is from the Kingdom of England and resided in India.,lettria_062,Where was Lady Anne Monson born?,Darlington,single_hop,rag,True
Lady Anne Monson was born in the Kingdom of England in a town called Darlington which is in the UK.,The larger entity that includes the birthplace of Lady Anne Monson is the Kingdom of England.,lettria_062,What is the larger entity that includes the birthplace of Lady Anne Monson?,Kingdom of England,multi_hop,rag,False
Abilene Regional Airport serves the city of Abilene in Texas. Its runway is 2194 feet and is 546 m above sea level.,"The provided context contains conflicting information about the runway length of Abilene Regional Airport, listing four different values: 2194, 2195, 3678, and 1121 feet. Since the information is inconsistent and no source is prioritized, it is not possible to determine the correct runway length based on the given context alone.",lettria_064,What is the runway length of Abilene Regional Airport?,2194 feet,single_hop,rag,False
Abilene Regional Airport serves the city of Abilene in Texas. Its runway is 2194 feet and is 546 m above sea level.,Abilene Regional Airport serves the state of Texas.,lettria_064,Which state is served by Abilene Regional Airport?,Texas,multi_hop,rag,False
"The United States uses the English language, includes the ethnic group of African Americans and is the location of Albany, Oregon.",The language spoken in the United States is English.,lettria_065,What language is spoken in the United States?,English,single_hop,rag,False
"The United States uses the English language, includes the ethnic group of African Americans and is the location of Albany, Oregon.",Albany is part of the United States through Oregon.,lettria_065,Which country is Albany a part of through Oregon?,United States,multi_hop,rag,False
"AIDAstella, which was built by Meyer Werft and is 253260.0 millimetres in length is operated by AIDA Cruises.",The operator of AIDAstella is AIDA Cruises.,lettria_066,Who is the operator of AIDAstella?,AIDA Cruises,single_hop,rag,False
"AIDAstella, which was built by Meyer Werft and is 253260.0 millimetres in length is operated by AIDA Cruises.","The ship operated by AIDA Cruises, AIDAstella, was manufactured by Meyer Werft.",lettria_066,Who manufactured the ship operated by AIDA Cruises?,Meyer Werft,multi_hop,rag,False
Bionico (contains raisins) is a food served at the dessert course found in Mexico. The currency in Mexico is the Mexican peso inhabited by the Mexicans.,Bionico is served at the dessert course.,lettria_067,What course is Bionico?,dessert,single_hop,rag,False
Bionico (contains raisins) is a food served at the dessert course found in Mexico. The currency in Mexico is the Mexican peso inhabited by the Mexicans.,"The dessert that contains raisins is Bionico. However, the provided context does not specify the location of Bionico. Therefore, based on the given information, the location of the dessert containing raisins cannot be determined.",lettria_067,Where is the dessert that contains raisins located?,Mexico,multi_hop,rag,True
"Arrabbiata sauce, a traditional dish from Rome in Italy, has chili pepper as one of its important ingredients.",An ingredient of Arrabbiata sauce is garlic.,lettria_068,What is an ingredient of Arrabbiata sauce?,chili pepper,single_hop,rag,False
"Arrabbiata sauce, a traditional dish from Rome in Italy, has chili pepper as one of its important ingredients.",The origin of the city where Arrabbiata sauce originates is Italy.,lettria_068,Which country is the origin of the city where Arrabbiata sauce originates?,Italy,multi_hop,rag,False
"Elliot See was born in Dallas, Collin County, Texas.",Elliot See was born in Dallas.,lettria_069,Where was Elliot See born?,Dallas,single_hop,rag,False
"Elliot See was born in Dallas, Collin County, Texas.",The birthplace of Elliot See is located in the state of Texas.,lettria_069,In which state is the birthplace of Elliot See located?,Texas,multi_hop,rag,False
"The All India Council for Technical Education which is located in Mumbai, was proud to give the Technical Campus status to the Acharya Institute of Technology. The president of the Acharya Institute of Technology is B. M. Reddy and it is affiliated with Visvesvaraya Technological University. The campus address for the Acharya Institute of Technology is: Soldevanahalli, Acharya Dr. Sarvapalli Radhakrishnan Road, Hessarghatta Main Road, Bangalore - 560090.",The provided context does not mention the president of Acharya Institute of Technology.,lettria_070,Who is the president of Acharya Institute of Technology?,B. M. Reddy,single_hop,rag,True
"The All India Council for Technical Education which is located in Mumbai, was proud to give the Technical Campus status to the Acharya Institute of Technology. The president of the Acharya Institute of Technology is B. M. Reddy and it is affiliated with Visvesvaraya Technological University. The campus address for the Acharya Institute of Technology is: Soldevanahalli, Acharya Dr. Sarvapalli Radhakrishnan Road, Hessarghatta Main Road, Bangalore - 560090.",The technical campus that was given status by the All India Council for Technical Education is located in Bangalore.,lettria_070,Which city is the technical campus that was given status by the All India Council for Technical Education located in?,Bangalore,multi_hop,rag,False
11 Diagonal Street is in South Africa where the leader is Jacob Zuma An ethnic group found there are white South Africans.,"11 Diagonal Street is located in Johannesburg, South Africa.",lettria_071,What is the location of 11 Diagonal Street?,South Africa,single_hop,rag,False
"The 3Arena is located in Dublin, Leinster, and is owned by Live Nation Entertainment.",The owner of 3Arena is Live Nation Entertainment.,lettria_072,Who is the owner of 3Arena?,Live Nation Entertainment,single_hop,rag,False
"The 3Arena is located in Dublin, Leinster, and is owned by Live Nation Entertainment.","The provided context does not specify which part of Leinster the 3Arena is located in. It only states that the 3Arena is in Dublin, which is part of Leinster, in the Republic of Ireland.",lettria_072,In which part of Leinster is 3Arena located?,Dublin,multi_hop,rag,True
"Akeem Ayers was born on July 10th, 1989 and he used to play for the St. Louis Rams.","Akeem Ayers was born on July 10th, 1989.",lettria_073,When was Akeem Ayers born?,1989-07-10,single_hop,rag,False
"Akeem Ayers was born on July 10th, 1989 and he used to play for the St. Louis Rams.","The provided context does not contain information about a person born on 1989-07-10 or the team they play for. Therefore, it is not possible to answer the question based on the given information.",lettria_073,Which team does the person born on 1989-07-10 play for?,St. Louis Rams,multi_hop,rag,True
"Aaron Deer from Indianapolis, United States is a Psychedelic music artiste.",The genre associated with Aaron Deer is indie rock.,lettria_074,What genre is associated with Aaron Deer?,Psychedelic,single_hop,rag,False
"Aaron Deer from Indianapolis, United States is a Psychedelic music artiste.","The origin city of Aaron Deer, Indianapolis, Indiana, is located in the United States.",lettria_074,In which country is the origin city of Aaron Deer located?,United States,multi_hop,rag,False
Aaron Hunt's youth club was Goslarer SC 08 and he has played for Hamburger SV and SV Werder Bremen II.,Aaron Hunt is associated with VfL Wolfsburg.,lettria_075,Which club is Aaron Hunt associated with?,Hamburger SV,single_hop,rag,False
Aaron Hunt's youth club was Goslarer SC 08 and he has played for Hamburger SV and SV Werder Bremen II.,A club associated with Aaron Hunt that is different from Hamburger SV is SV Werder Bremen.,lettria_075,Name a club associated with Aaron Hunt that is different from Hamburger SV.,SV Werder Bremen II,multi_hop,rag,False
The book Alcatraz Versus the Evil Librarians comes from the United States where one of the ethnic groups is African American and one of the leaders is Joe Biden.,"The provided context does not specify where *Alcatraz Versus the Evil Librarians* was published. It only mentions that the book is published in Hardcover, along with its ISBN and OCLC numbers.",lettria_076,Where was 'Alcatraz Versus the Evil Librarians' published?,United States,single_hop,rag,True
"The Year of No Light album Nord is in the sludge metal genre, one variety of which is southern sludge.",Nord is associated with the post metal genre.,lettria_077,What genre is Nord associated with?,sludge metal,single_hop,rag,False
"The Year of No Light album Nord is in the sludge metal genre, one variety of which is southern sludge.",The music subgenre of the genre associated with Nord is sludge metal.,lettria_077,What is the music subgenre of the genre associated with Nord?,southern sludge,multi_hop,rag,False
"Agremiação Sportiva Arapiraquense played in the 2015 season and play in the Campeonato Brasileiro Série C league, which Vila Nova Futebol Clube have been the champions of.",Agremiação Sportiva Arapiraquense plays in the Campeonato Brasileiro Série C league.,lettria_078,In which league does Agremiação Sportiva Arapiraquense play?,Campeonato Brasileiro Série C,single_hop,rag,False
"Agremiação Sportiva Arapiraquense played in the 2015 season and play in the Campeonato Brasileiro Série C league, which Vila Nova Futebol Clube have been the champions of.","The champion of the league in which Agremiação Sportiva Arapiraquense plays, the Campeonato Brasileiro Série C, is Vila Nova Futebol Clube.",lettria_078,Which team was the champion of the league in which Agremiação Sportiva Arapiraquense plays?,Vila Nova Futebol Clube,multi_hop,rag,False
"Albany, Georgia has a population density of 535 people per square kilometer, its total area is 144.7 sq kms and is elevated 62 meters above sea level.","The elevation above sea level of Albany, Georgia is 62 meters.",lettria_079,"What is the elevation above the sea level of Albany, Georgia?",62 meters,single_hop,rag,False
"Albany, Georgia has a population density of 535 people per square kilometer, its total area is 144.7 sq kms and is elevated 62 meters above sea level.","The population density of the place that is part of Georgia and has an elevation above sea level of 62 meters (Albany, Georgia) is 535 people per square kilometer.",lettria_079,What is the population density of the place that is part of Georgia and has an elevation above the sea level of 62 meters?,535 people per square kilometer,multi_hop,rag,False
Distributor of the movie Super Capers is Roadside Attractions.,The distributors of Super Capers are Roadside Attractions and Lionsgate.,lettria_080,Who is the distributor of Super Capers?,Roadside Attractions,single_hop,rag,False
"Mexico inhabited by Mexicans with peso as its currency has Silvano Aureoles Conejo as one of its leaders. Bionico is served as a dessert in Mexico and comes from Guadalajara. It has chopped fruits, sour cream, condensed milk, granola, shredded coconut and raisins as its main ingredients.","The origin of Bionico is Mexico, specifically from the region of Jalisco.",lettria_081,What is the origin of Bionico?,Guadalajara,single_hop,rag,False
"Mexico inhabited by Mexicans with peso as its currency has Silvano Aureoles Conejo as one of its leaders. Bionico is served as a dessert in Mexico and comes from Guadalajara. It has chopped fruits, sour cream, condensed milk, granola, shredded coconut and raisins as its main ingredients.",The course of the dish that originates from Guadalajara is dessert.,lettria_081,What is the course of the dish that originates from Guadalajara?,dessert,multi_hop,rag,False
"A severed Wasp was written in English in the United States, where African Americans are an ethnic group.",The language associated with A Severed Wasp is English.,lettria_082,What language is associated with A severed Wasp?,English,single_hop,rag,False
"A dish served for dessert, Bionico requires granola as one of its ingredients. It can also have honey added to it.",An optional ingredient in Bionico is honey.,lettria_083,What is an optional ingredient in Bionico?,honey,single_hop,rag,False
